n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0.37583766525609424,6.0,1.0,6.0,2.2550259915365656,6.0,atlas,0.7274945581742901,0.03780108458392804,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.37583766525609424,"['amen thompson', 'jeremiah fears', 'bones hyland']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0,
3,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107],0.3649274495262048,6.0,1.0,6.0,2.1895646971572287,6.0,atlas,0.7184003318064183,0.030658926025787136,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3649274495262048,"['john collins', 'bones hyland', 'rui hachimura']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Rui Hachimura OVER PTS 7.5 (STANDARD) [id:10674107],0,
3,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.35915868766328957,6.0,1.0,6.0,2.1549521259797375,6.0,atlas,0.7112119446855093,0.020851629214576815,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.35915868766328957,"['sandro mamukelashvili', 'rob dillingham', 'jayson tatum']",1,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0,
3,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0.3574732513337708,6.0,1.0,6.0,2.1448395080026246,6.0,atlas,0.7141299985507111,0.014302290087741707,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3574732513337708,"['amen thompson', 'leonard miller', 'baylor scheierman']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0,
3,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],0.3519023149408422,6.0,1.0,6.0,2.111413889645053,6.0,atlas,0.707331960578322,0.02447620474783534,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3519023149408422,"['dyson daniels', 'leonard miller', 'jarace walker']",1,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],0,
3,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102],0.34632572128645867,6.0,1.0,6.0,2.0779543277187518,6.0,atlas,0.7045876080358356,0.0324096755688183,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.34632572128645867,"['rui hachimura', 'cody williams', 'jeremiah fears']",1,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102],0,
3,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.3330367148670204,6.0,1.0,6.0,1.9982202892021226,6.0,atlas,0.696800158644105,0.014379217103308547,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3330367148670204,"['jabari smith', 'gui santos', 'brook lopez']",1,Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0,
3,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],0.32942941962324207,6.0,1.0,6.0,1.9765765177394523,6.0,atlas,0.6908851906935886,0.017175696934696196,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.32942941962324207,"['herbert jones', 'gui santos', 'rob dillingham']",1,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],0,
3,Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788] | Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.31076096843983875,6.0,1.0,6.0,1.8645658106390326,6.0,atlas,0.6802262817295862,0.013704918137426483,Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788] | Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.31076096843983875,"['austin reaves', 'jarace walker', 'jayson tatum']",1,Austin Reaves OVER PTS 14.5 (GOBLIN) [id:10670788],Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],0,
3,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Isaiah Collier UNDER PTS 16.5 (STANDARD) [id:10676061] | Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0.3017283013403357,6.0,1.0,6.0,1.810369808042014,6.0,atlas,0.6781682840855642,0.06453546715925997,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Isaiah Collier UNDER PTS 16.5 (STANDARD) [id:10676061] | Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3017283013403357,"['john collins', 'isaiah collier', 'zaccharie risacher']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Isaiah Collier UNDER PTS 16.5 (STANDARD) [id:10676061],Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0,
